time,bus_id,route_id,unknow,x_coordinate,y_coordinate ,distance,
30-10:23:35:21,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:35:48,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:36:13,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:36:39,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:37:05,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:37:32,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:37:57,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:38:24,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:38:50,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:39:15,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:39:41,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:39:40,1008,2,201524,48701.25,156154.4531,1416.649586,
30-10:23:39:07,1008,2,201524,48502.875,156241.0938,1452.373149,
30-10:23:34:51,1008,2,201524,45643,154542.0313,1452.43323,
30-10:23:36:28,1008,2,201524,46870.5,155625.0938,1453.860842,
30-10:23:35:56,1008,2,201524,46448,155375,1463.497317,
30-10:23:37:00,1008,2,201524,47576.375,156043.0313,1471.989447,
30-10:23:34:20,1008,2,201524,45384.5,154389.8281,1487.15279,
30-10:23:38:36,1008,2,201524,48063,156259.0781,1487.487578,
30-10:23:37:32,1008,2,201524,47974,156262.9844,1496.034938,
30-10:23:33:48,1008,2,201524,45229.75,154298.3438,1510.143967,
30-10:23:35:22,1008,2,201524,45673.5,154916.4844,1519.746333,
30-10:23:33:17,1008,2,201524,44696.25,153982.2188,1601.190038,
30-10:23:32:45,1008,2,201524,44483.25,154062.625,1670.107166,
30-10:23:32:12,1008,2,201524,44432.375,154148.625,1695.97593,
30-10:23:31:40,1008,2,201524,44391.5,154217.2813,1716.805578,
30-10:23:31:09,1008,2,201524,44279.5,154406.625,1774.522504,
30-10:23:30:36,1008,2,201524,44146.875,154630.6719,1843.659736,
30-10:23:30:02,1008,2,201524,44045.625,154801.5625,1896.955356,
30-10:23:30:22,1009,4,400513,45064.875,153079.7188,1387.68913,
30-10:23:30:49,1009,4,400513,44960,153256.8906,1436.477017,
30-10:23:31:15,1009,4,400513,44725.625,153652.9219,1549.158302,
30-10:23:31:41,1009,4,400513,44552.5,153945.25,1635.106456,
30-10:23:32:08,1009,4,400513,44348.75,154289.625,1738.767386,
30-10:23:32:34,1009,4,400513,44104.125,154702.6406,1866.079372,
30-10:23:33:00,1009,4,400513,44012.75,154857.6719,1914.452537,
30-10:23:33:25,1009,4,400513,43921,155012.3281,1963.201308,
30-10:23:30:12,1102,107,10701012,71356.125,113582.5469,13375.92598,
30-10:23:30:46,1102,107,10701012,71320.375,112466.0938,13666.08349,
30-10:23:31:18,1102,107,10701012,71494,111293.6875,14004.12882,
30-10:23:31:50,1102,107,10701012,72082.875,109901.4844,14462.52373,
30-10:23:32:21,1102,107,10701012,72066.25,108773.375,14762.89725,
30-10:23:32:54,1102,107,10701012,72342.125,108034.7344,15001.21035,
30-10:23:33:26,1102,107,10701012,72381.625,107165.0156,15241.65054,
30-10:23:33:58,1102,107,10701012,72997.125,107190.7969,15322.01248,
30-10:23:34:29,1102,107,10701012,73616.875,107176.375,15415.61661,
30-10:23:35:01,1102,107,10701012,74516.75,107150.0469,15556.04168,
30-10:23:39:40,1138,187,18700004,35670.875,47854.39844,31881.21472,
30-10:23:39:07,1138,187,18700004,34523.875,47790.03125,31948.25196,
30-10:23:38:36,1138,187,18700004,34416.75,46937.70313,32210.04822,
30-10:23:38:05,1138,187,18700004,34660.5,46415.86719,32357.14786,
30-10:23:35:56,1138,187,18700004,32399,46395.01563,32466.0088,
30-10:23:35:22,1138,187,18700004,31999.125,46112.25781,32570.66989,
30-10:23:36:28,1138,187,18700004,33184.25,45806.49219,32606.08098,
30-10:23:37:32,1138,187,18700004,34619.75,45529.75,32626.36555,
30-10:23:37:00,1138,187,18700004,33627.125,45544.44531,32664.95531,
30-10:23:34:51,1138,187,18700004,31990.125,45292.27344,32817.75033,
30-10:23:34:20,1138,187,18700004,32048.375,44662.11719,33004.48019,
30-10:23:33:48,1138,187,18700004,32017.625,43983.03125,33210.31153,
30-10:23:33:17,1138,187,18700004,31981.875,43163.94531,33458.53479,
30-10:23:30:02,1138,187,18700004,29587.25,42647.71875,33736.58146,
30-10:23:32:45,1138,187,18700004,31946.375,42024.89063,33803.08486,
30-10:23:32:12,1138,187,18700004,31940.625,41344.94531,34008.0523,
30-10:23:30:37,1138,187,18700004,30535.5,41365.51563,34071.33905,
30-10:23:31:09,1138,187,18700004,31252.375,40862.9375,34186.40448,
30-10:23:31:40,1138,187,18700004,31918.125,40705.82813,34201.54664,
30-10:23:30:00,1162,168,16800012,75890.5,71540.57813,25693.98932,
30-10:23:30:35,1162,168,16800012,75863.375,70452.04688,26006.54541,
30-10:23:31:07,1162,168,16800012,75830,69032.39063,26415.07428,
30-10:23:31:40,1162,168,16800012,75822.5,68652.375,26524.69359,
30-10:23:32:10,1162,168,16800012,75809.875,68052.82813,26697.67296,
30-10:23:32:42,1162,168,16800012,76101.875,68015.89063,26735.41178,
30-10:23:33:16,1162,168,16800012,76901.25,67993.3125,26817.25083,
30-10:23:33:47,1162,168,16800012,78360.5,67954.73438,26970.92834,
30-10:23:34:19,1162,168,16800012,79120.125,67934.76563,27053.44463,
30-10:23:34:50,1162,168,16800012,80379.625,67910.8125,27191.44006,
30-10:23:35:21,1162,168,16800012,81919.25,67875.82813,27368.12042,
30-10:23:35:54,1162,168,16800012,83678.875,67856.48438,27572.625,
30-10:23:36:26,1162,168,16800012,84840.5,67707.5625,27750.70422,
30-10:23:36:58,1162,168,16800012,84841.875,66468.60938,28099.01834,
30-10:23:37:31,1162,168,16800012,84803,64709.375,28590.17575,
30-10:23:38:03,1162,168,16800012,84776.625,63180.85938,29019.0576,
30-10:23:38:34,1162,168,16800012,85177.875,62591.67188,29231.28998,
30-10:23:39:06,1162,168,16800012,86897.75,62589.375,29431.77019,
30-10:23:39:38,1162,168,16800012,88756.625,62536.6875,29671.3424,
30-10:23:30:37,1182,151,15101008,70457.375,36929.02344,35524.49469,
30-10:23:31:09,1182,151,15101008,70464.125,36189.75781,35746.4919,
30-10:23:31:42,1182,151,15101008,70446.75,35570.22656,35931.30884,
30-10:23:32:13,1182,151,15101008,71242.25,35343.20313,36043.48273,
30-10:23:32:46,1182,151,15101008,72301.5,35338.39844,36106.07403,
30-10:23:33:17,1182,151,15101008,72431.75,34982.54688,36220.17808,
30-10:23:33:50,1182,151,15101008,72413.875,34002.9375,36512.07513,
30-10:23:39:41,1182,151,15100007,68784.5,32755.70313,36690.47056,
30-10:23:34:21,1182,151,15101008,72403.875,33303.01563,36720.86086,
30-10:23:35:23,1182,151,15101008,70134.75,32737.49219,36764.61399,
30-10:23:34:52,1182,151,15101008,71414.75,32850.14844,36800.07478,
30-10:23:35:57,1182,151,15101008,69694.875,32470.35156,36822.01185,
30-10:23:39:08,1182,151,15100007,68481.75,31775.78906,36970.59881,
30-10:23:38:06,1182,151,15100007,68474.25,31457.0625,37066.17477,
30-10:23:38:37,1182,151,15100007,68474.25,31457.0625,37066.17477,
30-10:23:38:05,1182,151,15101008,68474.25,31455.96875,37066.504,
30-10:23:36:29,1182,151,15101008,69674.875,31610.44531,37079.37675,
30-10:23:37:33,1182,151,15101008,69139.25,31404.88281,37114.27674,
30-10:23:37:00,1182,151,15101008,69159.375,31403.42969,37115.71096,
30-10:23:30:23,1183,105,10501010,74950.125,107636.6406,15493.27416,
30-10:23:30:49,1183,105,10501010,74950.125,107636.6406,15493.27416,
30-10:23:31:15,1183,105,10501010,74950.125,107636.6406,15493.27416,
30-10:23:31:42,1183,105,10501010,74950.125,107636.6406,15493.27416,
30-10:23:32:09,1183,105,10501010,74950.125,107636.6406,15493.27416,
30-10:23:32:34,1183,105,10501010,74950.125,107636.6406,15493.27416,
30-10:23:33:00,1183,105,10501010,74950.125,107636.6406,15493.27416,
30-10:23:33:26,1183,105,10500009,74950,107634.8125,15493.73638,
30-10:23:34:19,1183,105,10500009,74950,107634.8125,15493.73638,
30-10:23:34:44,1183,105,10500009,74950,107634.8125,15493.73638,
30-10:23:35:10,1183,105,10500009,74950,107634.8125,15493.73638,
30-10:23:38:12,1183,105,10500009,77157,108702.75,15569.07255,
30-10:23:37:46,1183,105,10500009,76353.75,108189.4844,15569.75834,
30-10:23:39:29,1183,105,10500009,78087.125,109317.0313,15570.02503,
30-10:23:35:36,1183,105,10500009,74949.375,107275.8438,15588.26888,
30-10:23:38:38,1183,105,10500009,77431.125,108759.9063,15600.13981,
30-10:23:39:03,1183,105,10500009,77669.125,108741.4531,15644.7437,
30-10:23:36:00,1183,105,10500009,75082.625,107138.4688,15644.85251,
30-10:23:36:27,1183,105,10500009,75122.75,107139.2188,15650.78879,
30-10:23:39:55,1183,105,10500009,78712.375,109099.4844,15732.50493,
30-10:23:37:19,1183,105,10500009,76240.375,107472.0781,15737.78456,
30-10:23:36:04,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:36:27,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:36:53,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:37:19,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:37:46,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:38:13,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:38:38,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:39:04,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:39:29,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:39:55,2303,18,1801429,43490.25,154475.6875,1997.002798,
30-10:23:35:36,2303,18,1801429,43191.25,154980.625,2149.421099,
30-10:23:35:10,2303,18,1801429,42881.125,155466.4688,2305.522992,
30-10:23:34:44,2303,18,1801429,42806.375,155532.875,2335.499229,
30-10:23:33:52,2303,18,1801429,42228,156056.4531,2569.425394,
30-10:23:34:19,2303,18,1801429,42228,156056.4531,2569.425394,
30-10:23:33:26,2303,18,1801429,41917.25,156339.1094,2695.611306,
30-10:23:33:01,2303,18,1801429,41473.25,156742.5938,2876.127023,
30-10:23:32:35,2303,18,1801429,40970.625,157200.5,3081.007165,
30-10:23:32:09,2303,18,1801429,40822.75,157335.125,3141.327064,
30-10:23:31:43,2303,18,1801429,40216,157886.6875,3388.921951,
30-10:23:31:17,2303,18,1801429,39934.625,158142.1563,3503.799668,
30-10:23:30:50,2303,18,1801429,39638.25,158411.0625,3624.835693,
30-10:23:30:23,2303,18,1801429,39361.75,158487.6875,3707.273174,
30-10:23:30:08,2319,18,1800025,43337.875,154732.9531,2074.141475,
30-10:23:30:37,2319,18,1800025,43195.375,154973.9844,2147.338762,
30-10:23:31:01,2319,18,1800025,43052.75,155215.0156,2221.436151,
30-10:23:31:28,2319,18,1800025,42782.375,155554.5,2345.174621,
30-10:23:31:56,2319,18,1800025,42174.75,156104.9219,2591.041037,
30-10:23:32:21,2319,18,1800025,41775.25,156468.5,2753.367874,
30-10:23:32:47,2319,18,1800025,41508.625,156710.5156,2861.745304,
30-10:23:33:13,2319,18,1800025,41109.5,157074.0938,3024.385865,
30-10:23:33:39,2319,18,1800025,41094.75,157087.5156,3030.39789,
30-10:23:34:05,2319,18,1800025,40680.5,157464.5313,3199.358335,
30-10:23:34:31,2319,18,1800025,40665.75,157477.9531,3205.377466,
30-10:23:34:56,2319,18,1800025,40636.25,157504.8125,3217.419111,
30-10:23:35:22,2319,18,1800025,40369.875,157747.2031,3326.165825,
30-10:23:35:48,2319,18,1800025,40192.25,157908.3281,3398.629329,
30-10:23:36:14,2319,18,1800025,40014.625,158069.7969,3471.179324,
30-10:23:36:40,2319,18,1800025,39541.25,158670.2031,3694.845529,
30-10:23:37:06,2319,18,1800025,39563.25,159530.0469,3849.366645,
30-10:23:37:32,2319,18,1800025,39572.25,159889.9688,3917.497083,
30-10:23:37:58,2319,18,1800025,39582.375,160289.625,3995.290037,
30-10:23:38:25,2319,18,1800025,39584.875,160662.8125,4071.432751,
30-10:23:38:50,2319,18,1800025,39165,160673.3125,4168.076744,
30-10:23:39:15,2319,18,1800025,38885,160680.3125,4233.4503,
30-10:23:39:41,2319,18,1800025,38805.125,160682.2656,4252.220504,
30-10:23:39:03,2322,54,5400075,31358.875,136904,7072.458009,
30-10:23:39:36,2322,54,5400075,31159.625,137027.6875,7096.078336,
30-10:23:38:32,2322,54,5400075,31330.75,136204.8125,7215.417747,
30-10:23:38:00,2322,54,5400075,31285.75,135065.5938,7455.364293,
30-10:23:37:29,2322,54,5400075,31243.625,134006.2188,7685.93532,
30-10:23:36:56,2322,54,5400075,31195.625,132807.2188,7954.742425,
30-10:23:35:19,2322,54,5400075,31173.75,132189.625,8095.573284,
30-10:23:35:52,2322,54,5400075,31173.75,132189.625,8095.573284,
30-10:23:36:24,2322,54,5400075,31162.375,131767.7344,8192.139435,
30-10:23:34:48,2322,54,5400075,31160.5,131751,8196.281537,
30-10:23:34:16,2322,54,5400075,30501.5,131512.9375,8386.194513,
30-10:23:33:46,2322,54,5400075,30438.25,130520.7656,8621.833108,
30-10:23:33:12,2322,54,5400075,29950.375,128938.4688,9082.335963,
30-10:23:32:40,2322,54,5400075,29699.875,126571.7188,9688.288878,
30-10:23:32:08,2322,54,5400075,29649,124792.6875,10129.19496,
30-10:23:30:32,2322,54,5400075,30928.375,123327.5156,10273.89942,
30-10:23:31:04,2322,54,5400075,30543.25,122930.3281,10439.49076,
30-10:23:31:37,2322,54,5400075,29671.375,123361.7031,10479.69747,
30-10:23:30:07,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:30:35,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:31:01,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:31:28,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:31:55,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:32:21,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:32:46,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:33:11,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:33:38,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:34:05,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:34:30,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:34:55,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:35:21,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:35:47,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:36:13,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:36:38,2323,73,7300003,51513.25,197993.1563,14170.34075,
30-10:23:37:04,2323,73,7301001,51513.25,197994.625,14170.78793,
30-10:23:37:32,2323,73,7301001,51513.25,197994.625,14170.78793,
30-10:23:37:57,2323,73,7301001,51513.25,197994.625,14170.78793,
30-10:23:38:23,2323,73,7301001,51513.25,197994.625,14170.78793,
30-10:23:38:49,2323,73,7301001,51513.25,197994.625,14170.78793,
30-10:23:39:14,2323,73,7301001,51513.25,197994.625,14170.78793,
30-10:23:39:40,2323,73,7301001,51513.25,197994.625,14170.78793,
30-10:23:30:04,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:30:31,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:31:01,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:31:25,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:31:51,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:32:18,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:32:42,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:33:09,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:34:01,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:34:27,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:34:51,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:35:18,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:35:44,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:36:09,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:36:35,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:37:01,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:37:28,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:37:54,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:38:20,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:38:46,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:39:11,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:39:37,2341,71,7100003,55994.625,184287.75,10180.87445,
30-10:23:40:00,2354,15,1501370,34798,184828.7656,11070.45752,
30-10:23:37:04,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:37:08,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:37:12,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:37:32,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:37:37,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:37:40,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:37:47,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:37:58,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:38:01,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:38:16,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:38:23,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:38:37,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:38:40,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:38:47,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:38:57,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:01,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:07,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:11,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:14,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:18,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:21,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:26,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:39:53,2354,15,1501370,34798.125,184847.7344,11075.73957,
30-10:23:30:08,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:30:16,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:30:27,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:30:31,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:30:38,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:30:45,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:30:48,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:01,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:13,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:17,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:21,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:31,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:38,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:42,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:56,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:14,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:17,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:24,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:32,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:34,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:42,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:53,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:32:59,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:02,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:06,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:13,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:20,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:30,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:34,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:41,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:44,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:33:48,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:03,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:05,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:13,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:17,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:27,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:30,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:34,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:41,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:44,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:48,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:51,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:34:57,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:15,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:19,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:30,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:37,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:40,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:44,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:48,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:51,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:35:58,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:08,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:12,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:19,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:26,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:29,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:36,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:40,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:52,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:52,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:56,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:37:01,2354,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:31:01,2356,71,7100003,48119.625,170203.7813,5697.282012,
30-10:23:31:34,2356,71,7100003,48829.75,171502,6082.642422,
30-10:23:33:09,2356,71,7100003,49985.625,171923.3594,6211.958508,
30-10:23:32:37,2356,71,7100003,49865.875,171927.4844,6212.191264,
30-10:23:32:05,2356,71,7100003,49305.875,171945.2031,6215.649225,
30-10:23:33:41,2356,71,7100003,50203.75,171937.4063,6218.652251,
30-10:23:34:13,2356,71,7100003,50220.875,172456.9688,6377.095031,
30-10:23:34:45,2356,71,7100003,50243,173056.6875,6560.011785,
30-10:23:35:16,2356,71,7100003,50248.125,173196.6875,6602.711893,
30-10:23:35:49,2356,71,7100003,50275,173936.0625,6828.219538,
30-10:23:36:20,2356,71,7100003,50281.375,174155.9219,6895.255957,
30-10:23:37:25,2356,71,7100003,50300.375,174795.8438,7090.377936,
30-10:23:37:56,2356,71,7100003,50313.875,175255.6406,7230.575549,
30-10:23:38:28,2356,71,7100003,50318,175395.2969,7273.158816,
30-10:23:39:00,2356,71,7100003,50330.625,175815.3438,7401.240166,
30-10:23:39:33,2356,71,7100003,50348.25,176415.1563,7584.131407,
30-10:23:37:02,2357,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:37:29,2357,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:37:55,2357,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:38:21,2357,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:38:47,2357,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:39:12,2357,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:39:38,2357,18,1800025,34797.875,184848.4688,11075.9752,
30-10:23:36:36,2357,18,1800025,34469.875,184853.5938,11117.82536,
30-10:23:36:10,2357,18,1800025,33490,184868.9219,11247.22189,
30-10:23:30:05,2357,18,1800025,32127.125,184262.3125,11268.04566,
30-10:23:35:45,2357,18,1800025,32530.375,184883.875,11380.10305,
30-10:23:35:19,2357,18,1800025,31630.25,184899.875,11510.6408,
30-10:23:34:53,2357,18,1800025,31170.5,184908.4531,11579.36445,
30-10:23:31:01,2357,18,1800025,32165.375,185830.7188,11687.91266,
30-10:23:34:28,2357,18,1800025,30837.25,185542.7344,11797.72759,
30-10:23:31:26,2357,18,1800025,32189,187010.5,12007.30246,
30-10:23:34:04,2357,18,1800025,30861.25,186442.3125,12035.79543,
30-10:23:34:01,2357,18,1800025,30862.875,186502.1094,12051.67067,
30-10:23:30:23,2366,5,500087,42493,156686.4375,2611.830048,
30-10:23:32:00,2366,5,500087,42886,157200.4375,2617.220753,
30-10:23:31:28,2366,5,500087,42832,157141.2969,2617.876145,
30-10:23:30:56,2366,5,500087,42603.375,156889.6719,2622.933374,
30-10:23:32:32,2366,5,500087,43173.875,157808.4531,2680.292075,
30-10:23:33:04,2366,5,500087,42763,158745.375,2973.557312,
30-10:23:33:36,2366,5,500087,42763,158745.375,2973.557312,
30-10:23:34:07,2366,5,500087,42507.25,158834.6719,3046.539267,
30-10:23:34:39,2366,5,500087,42468.5,159483.0156,3201.112175,
30-10:23:35:11,2366,5,500087,42516.25,161062.1875,3569.990203,
30-10:23:35:43,2366,5,500087,42583.75,162880.6719,4022.415885,
30-10:23:36:15,2366,5,500087,42634.5,164779,4521.794693,
30-10:23:36:52,2366,5,500087,41995.5,166330.0781,5031.668222,
30-10:23:37:19,2366,5,500087,41786.75,167225.8438,5304.82957,
30-10:23:37:52,2366,5,500087,41698.125,168357.8438,5628.691968,
30-10:23:38:24,2366,5,500087,41799.5,170413.9063,6192.875511,
30-10:23:39:27,2366,5,500087,41161.375,171531.2031,6581.55143,
30-10:23:39:58,2366,5,500087,41167.125,172551.1719,6869.568553,
30-10:23:39:49,2384,28,2801394,37411.875,182526.5625,10118.22398,
30-10:23:39:17,2384,28,2801394,37437.625,183726,10457.4354,
30-10:23:38:46,2384,28,2801394,37505.625,187473.375,11528.84323,
30-10:23:38:14,2384,28,2801394,37520.125,188633.2656,11863.75755,
30-10:23:37:42,2384,28,2801394,38260.875,189270.1406,11983.17911,
30-10:23:36:06,2384,28,2801394,38848.75,189684.9531,12055.70526,
30-10:23:37:09,2384,28,2801394,38849.25,189692.9688,12058.02024,
30-10:23:36:37,2384,28,2801394,38859.125,190972.9844,12433.81998,
